timestamp,x00,y00,x01,y01,x02,y02,x03,y03,x04,y04,x05,y05,x06,y06,x07,y07,x08,y08,x09,y09,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32
1644259866.807005,0.012505927123129368,-0.6709388494491577,0.02245880477130413,-0.7084731459617615,0.02275276929140091,-0.7089810371398926,0.02253066562116146,-0.7095503807067871,-0.008216201327741146,-0.7061830759048462,-0.007961783558130264,-0.7072387337684631,-0.008334968239068985,-0.7083621025085449,0.0653916597366333,-0.6972158551216125,-0.0774245336651802,-0.6943977475166321,0.027876952663064003,-0.6476899981498718,-0.013264389708638191,-0.6450177431106567,0.13843950629234314,-0.511989951133728,-0.1686854064464569,-0.5041020512580872,0.11438929289579391,-0.41453278064727783,-0.20532351732254028,-0.23653621971607208,0.03225434571504593,-0.5964952707290649,-0.2545700669288635,0.0006113313720561564,-0.0007980779628269374,-0.620314359664917,-0.2636908292770386,0.08083613961935043,-0.0021454663947224617,-0.6489623188972473,-0.2713802754878998,0.08832243829965591,0.02232913300395012,-0.614785373210907,-0.2526232600212097,0.019465403631329536,0.11229455471038818,0.0014636205742135644,-0.11271751672029495,-0.0019519467605277896,0.11747933179140091,0.4130832254886627,-0.11985721439123154,0.38123852014541626,0.16430498659610748,0.7148171067237854,-0.11924581974744797,0.7038704752922058,0.175675168633461,0.7557389736175537,-0.12005684524774551,0.7475228905677795,0.22615362703800201,0.8211365342140198,-0.1538255214691162,0.8226101994514465
1644259866.8399024,0.011888309381902218,-0.6679317355155945,0.021238530054688454,-0.7056906819343567,0.021516578271985054,-0.7061436176300049,0.02130744978785515,-0.7066848874092102,-0.009443918243050575,-0.7032601237297058,-0.009175938554108143,-0.7043602466583252,-0.009581963531672955,-0.7054641246795654,0.06272953748703003,-0.695854902267456,-0.0804334506392479,-0.692916989326477,0.02712716907262802,-0.6451802253723145,-0.014181561768054962,-0.6424990892410278,0.1368657499551773,-0.5154997706413269,-0.17442168295383453,-0.5045003294944763,0.10742618143558502,-0.41893020272254944,-0.2152511179447174,-0.2395072877407074,0.00033472958602942526,-0.5731633305549622,-0.26387903094291687,-0.0005218370351940393,-0.03861871361732483,-0.5853157639503479,-0.27215009927749634,0.07963595539331436,-0.044346682727336884,-0.6124594807624817,-0.2761256694793701,0.08808079361915588,-0.011699116788804531,-0.5883083939552307,-0.2597772479057312,0.01872432790696621,0.11229435354471207,0.0012637098552659154,-0.11271242052316666,-0.001740018604323268,0.11715950071811676,0.4128294885158539,-0.1215309426188469,0.38092464208602905,0.1634981334209442,0.7101362943649292,-0.1243646889925003,0.7042554616928101,0.17504066228866577,0.7506941556930542,-0.12510249018669128,0.7478650808334351,0.2274264246225357,0.8163270354270935,-0.1559344232082367,0.8231003880500793
1644259866.8734128,0.011834807693958282,-0.6679585576057434,0.021105628460645676,-0.7056865692138672,0.021382959559559822,-0.7061370611190796,0.021180108189582825,-0.7066751718521118,-0.009575925767421722,-0.7032486796379089,-0.009299876168370247,-0.7043496966362,-0.009720423258841038,-0.7054541707038879,0.0627172589302063,-0.6954135894775391,-0.08057344704866409,-0.6923794746398926,0.02713487669825554,-0.6451281905174255,-0.014197370037436485,-0.6424388289451599,0.13743947446346283,-0.51567542552948,-0.1762814223766327,-0.5044189095497131,0.11938561499118805,-0.4095384180545807,-0.2232111543416977,-0.24133500456809998,-0.019160086289048195,-0.5286597013473511,-0.26685068011283875,-0.0003604915109463036,-0.06732014566659927,-0.5330193638801575,-0.27346691489219666,0.08046122640371323,-0.07994551211595535,-0.5563595294952393,-0.27432698011398315,0.08841738849878311,-0.035423774272203445,-0.540678083896637,-0.2606910169124603,0.01894364506006241,0.1123664453625679,0.0011334961745887995,-0.11277288943529129,-0.0016099989879876375,0.11719591170549393,0.41280218958854675,-0.121622234582901,0.3809949457645416,0.1627570241689682,0.7106191515922546,-0.12463425099849701,0.7051000595092773,0.17417654395103455,0.7513237595558167,-0.12539857625961304,0.7487205266952515,0.22747810184955597,0.8167195916175842,-0.1559571623802185,0.8234837055206299
1644259866.9067876,0.011245849542319775,-0.6714353561401367,0.020459888502955437,-0.7084679007530212,0.020746959373354912,-0.7089182138442993,0.020553965121507645,-0.7094323635101318,-0.01027109008282423,-0.7059946060180664,-0.009972031228244305,-0.7070999145507812,-0.010407423600554466,-0.708236813545227,0.06276025623083115,-0.6959165334701538,-0.08056409657001495,-0.6929144859313965,0.027060603722929955,-0.6474292874336243,-0.014369877055287361,-0.644806981086731,0.1385214924812317,-0.5155379772186279,-0.17650820314884186,-0.5076530575752258,0.1197926327586174,-0.3917979598045349,-0.22694145143032074,-0.2518576681613922,-0.01810971461236477,-0.5004042983055115,-0.2690085172653198,-0.002060768660157919,-0.06523475050926208,-0.4955155849456787,-0.2756665349006653,0.08040602505207062,-0.07609987258911133,-0.5308568477630615,-0.2732454538345337,0.0881686806678772,-0.03382547199726105,-0.5151415467262268,-0.26102888584136963,0.01817435398697853,0.11250483244657516,0.0011323466897010803,-0.11288359761238098,-0.001611958141438663,0.11843052506446838,0.41277602314949036,-0.12139277160167694,0.38106170296669006,0.1634856015443802,0.7109665274620056,-0.12288881838321686,0.705707848072052,0.1749592125415802,0.7517427206039429,-0.1233939453959465,0.7492867708206177,0.22807851433753967,0.8188887238502502,-0.15462109446525574,0.8240150213241577
1644259866.939907,0.011335592716932297,-0.6696754693984985,0.020746460184454918,-0.7064415812492371,0.02104327268898487,-0.7069098353385925,0.02086009830236435,-0.7073977589607239,-0.010234431363642216,-0.7042941451072693,-0.009927669540047646,-0.7053619623184204,-0.010350514203310013,-0.7065244913101196,0.06293726712465286,-0.6933251619338989,-0.08105044811964035,-0.6915445923805237,0.0271433275192976,-0.6455270648002625,-0.014412924647331238,-0.6432647705078125,0.13870269060134888,-0.5119087100028992,-0.18201522529125214,-0.5070807337760925,0.12668351829051971,-0.36493730545043945,-0.22866569459438324,-0.25065290927886963,-0.02166890911757946,-0.44083625078201294,-0.2693338096141815,-0.0020890505984425545,-0.07377930730581284,-0.4285247027873993,-0.2757438123226166,0.0806613489985466,-0.08872427046298981,-0.4631081819534302,-0.27255794405937195,0.08791303634643555,-0.040235381573438644,-0.45376184582710266,-0.260978639125824,0.018046479672193527,0.11267531663179398,0.0011046172585338354,-0.11302424222230911,-0.0015927383210510015,0.11867019534111023,0.41317522525787354,-0.1191900223493576,0.3817897140979767,0.16422542929649353,0.7135739326477051,-0.12161730229854584,0.7094840407371521,0.1757504791021347,0.7545592784881592,-0.12249182909727097,0.7536613941192627,0.22872142493724823,0.8215453028678894,-0.1547761708498001,0.8269233703613281
1644259866.9738207,0.01173485815525055,-0.668221652507782,0.02103554643690586,-0.704939067363739,0.021338222548365593,-0.7053996324539185,0.021159879863262177,-0.7058765292167664,-0.010054717771708965,-0.7026593685150146,-0.009742521680891514,-0.7036861777305603,-0.010159223340451717,-0.704867422580719,0.06314054131507874,-0.6915210485458374,-0.08105204999446869,-0.6891574859619141,0.027629340067505836,-0.6440679430961609,-0.014181369915604591,-0.6416612863540649,0.14154095947742462,-0.5072733163833618,-0.1826343983411789,-0.5062906742095947,0.1306932121515274,-0.3238486647605896,-0.22840449213981628,-0.25006940960884094,-0.008447481319308281,-0.38587695360183716,-0.26903194189071655,-0.0024088830687105656,-0.05815225839614868,-0.37291669845581055,-0.2745167315006256,0.08075429499149323,-0.07010903209447861,-0.4093070924282074,-0.2695785164833069,0.08669646084308624,-0.02583068236708641,-0.3999722898006439,-0.25992417335510254,0.017058229073882103,0.11295881122350693,0.0010491517605260015,-0.11328389495611191,-0.0015541526954621077,0.12226573377847672,0.4132295250892639,-0.1184297576546669,0.38184383511543274,0.16734638810157776,0.7149105072021484,-0.11867061257362366,0.7097568511962891,0.17865268886089325,0.7561002969741821,-0.11974330246448517,0.753882884979248,0.23123708367347717,0.8236970901489258,-0.1545531451702118,0.8270580768585205
1644259867.0423906,0.012132561765611172,-0.6678425669670105,0.021387679502367973,-0.7045522332191467,0.021695896983146667,-0.705004870891571,0.021530672907829285,-0.7054814100265503,-0.009874301962554455,-0.7022202014923096,-0.009559858590364456,-0.703213095664978,-0.009968270547688007,-0.7044062614440918,0.06476092338562012,-0.6898042559623718,-0.08069057762622833,-0.6870813965797424,0.028741315007209778,-0.6432300209999084,-0.013569354079663754,-0.6407089233398438,0.14865058660507202,-0.5002856850624084,-0.18242411315441132,-0.5023598074913025,0.13169541954994202,-0.2914215624332428,-0.22781269252300262,-0.24683229625225067,0.006354764103889465,-0.3257124423980713,-0.26866859197616577,-0.0047575365751981735,-0.04174097254872322,-0.30636343359947205,-0.27251189947128296,0.0791550874710083,-0.05402626469731331,-0.34254786372184753,-0.2672994136810303,0.07657262682914734,-0.01098049245774746,-0.3390929698944092,-0.25871172547340393,0.011188974604010582,0.11358238756656647,0.0009161768830381334,-0.1138773187994957,-0.0014516011578962207,0.1292855441570282,0.4132762849330902,-0.11842600256204605,0.3815646469593048,0.17759503424167633,0.7138882279396057,-0.11533113569021225,0.7065132856369019,0.18962973356246948,0.7550502419471741,-0.11604433506727219,0.7505853772163391,0.24883785843849182,0.8236125707626343,-0.15297561883926392,0.8249607086181641
1644259867.0751388,-0.00010667672904673964,-0.6705653071403503,0.010011001490056515,-0.7071965336799622,0.010309147648513317,-0.7076236009597778,0.010264970362186432,-0.7080620527267456,-0.022042853757739067,-0.7050639390945435,-0.021746013313531876,-0.7059571146965027,-0.022097395732998848,-0.7071591019630432,0.06067664548754692,-0.6897987127304077,-0.08791632205247879,-0.6871083378791809,0.020559638738632202,-0.6440090537071228,-0.023124277591705322,-0.6414998173713684,0.150469109416008,-0.4977363049983978,-0.1891249716281891,-0.4987148642539978,0.1620846837759018,-0.2713029980659485,-0.2275870144367218,-0.24641773104667664,0.020925553515553474,-0.1955747902393341,-0.26848775148391724,-0.018803538754582405,-0.024350302293896675,-0.14694027602672577,-0.27113673090934753,0.0616610087454319,-0.043756283819675446,-0.17802149057388306,-0.26632165908813477,0.04697588086128235,0.0032106072176247835,-0.20124782621860504,-0.25805243849754333,-0.008872519247233868,0.11471228301525116,0.0005090509075671434,-0.11500400304794312,-0.0010861027985811234,0.13173557817935944,0.4102914333343506,-0.11906465142965317,0.38153165578842163,0.18115617334842682,0.698340117931366,-0.11570882797241211,0.7009320259094238,0.19364595413208008,0.7386819124221802,-0.11658880859613419,0.7448566555976868,0.2558059096336365,0.809320867061615,-0.15508094429969788,0.8158808946609497
1644259867.106909,-0.006217034067958593,-0.6720919609069824,0.004202455747872591,-0.7086420655250549,0.004498534835875034,-0.7090560793876648,0.004499488044530153,-0.7094853520393372,-0.028213826939463615,-0.706600546836853,-0.027917223051190376,-0.7074587941169739,-0.02820470556616783,-0.708673894405365,0.05789007246494293,-0.6896488666534424,-0.09190838783979416,-0.6870956420898438,0.01586088165640831,-0.6444010138511658,-0.028219494968652725,-0.6419580578804016,0.15116819739341736,-0.49509868025779724,-0.19099000096321106,-0.49687913060188293,0.17029474675655365,-0.2596381604671478,-0.22883711755275726,-0.24647082388401031,0.04838395491242409,-0.12713751196861267,-0.2678818702697754,-0.024099064990878105,0.006370916496962309,-0.06315935403108597,-0.2709108293056488,0.056439757347106934,-0.027735674753785133,-0.08610683679580688,-0.2660539746284485,0.04179525375366211,0.024184878915548325,-0.1264887899160385,-0.257612019777298,-0.014146380126476288,0.11539935320615768,0.00040497203008271754,-0.11569423973560333,-0.0009972609113901854,0.1377330869436264,0.409898042678833,-0.11904474347829819,0.38155657052993774,0.2004012167453766,0.6981335282325745,-0.1157640814781189,0.701137363910675,0.21361717581748962,0.7384926676750183,-0.11678577959537506,0.7451508641242981,0.27204927802085876,0.8090708255767822,-0.15667971968650818,0.8140422105789185
1644259867.1400778,-0.007443884387612343,-0.677458643913269,0.003166475798934698,-0.7139734029769897,0.0034562107175588608,-0.7143593430519104,0.0034589797724038363,-0.7147882580757141,-0.02932642586529255,-0.7118269801139832,-0.029017988592386246,-0.7126991152763367,-0.029251128435134888,-0.7139288783073425,0.057147689163684845,-0.6924967765808105,-0.09234635531902313,-0.6901388764381409,0.014748629182577133,-0.6485917568206787,-0.029094522818922997,-0.6462755799293518,0.15129193663597107,-0.49542543292045593,-0.19071736931800842,-0.4971122145652771,0.17136842012405396,-0.26584193110466003,-0.2292013317346573,-0.2472882717847824,0.09784087538719177,-0.08160606026649475,-0.2667728066444397,-0.027826935052871704,0.07399974763393402,-0.00017008207214530557,-0.27000516653060913,0.0539621002972126,0.039970651268959045,-0.01337750069797039,-0.26167601346969604,0.0410456657409668,0.07577117532491684,-0.0730205848813057,-0.254942923784256,-0.01660875976085663,0.11560320109128952,0.00041751217213459313,-0.11589966714382172,-0.0010086779948323965,0.13938580453395844,0.40965694189071655,-0.11898598074913025,0.38166069984436035,0.20466914772987366,0.6997029185295105,-0.11585084348917007,0.7049821019172668,0.21706916391849518,0.7402092218399048,-0.11698562651872635,0.7495291233062744,0.2697036564350128,0.8128662109375,-0.15715369582176208,0.8146538734436035
